dataset,exp_name,seed,rollout_time,scores,returns,first_value,first_search_value,discount_return,prediction_error,step
hopper-medium-expert-v2,lfq_K512_zdim9,4,9,68.98444473666056,2224.876328157385,269.9159851074219,293.6427917480469,269.4924482277958,0.04008936036283497,580
hopper-medium-expert-v2,lfq_K512_zdim9,4,10,111.13318160082957,3596.637445045955,269.8859558105469,293.544677734375,268.407346668585,0.03769829333440479,999
hopper-medium-expert-v2,lfq_K512_zdim9,4,11,112.12891714376407,3629.0443782573425,268.8338317871094,294.348876953125,269.6333731378019,0.05911156913837037,999
hopper-medium-expert-v2,lfq_K512_zdim9,4,12,111.39253243439713,3605.0782054480314,269.2019348144531,292.4723205566406,268.82841836621526,0.03280786475798918,999
hopper-medium-expert-v2,lfq_K512_zdim9,4,13,113.48770183057172,3673.2670083587655,270.0877990722656,294.3932189941406,270.38370492223396,0.04276422128768927,999
hopper-medium-expert-v2,lfq_K512_zdim9,4,14,111.95446508835805,3623.366709976595,269.7187805175781,293.46221923828125,267.57726170583425,0.0476469953898137,999
hopper-medium-expert-v2,lfq_K512_zdim9,4,15,54.72028741073389,1760.6390142861471,268.56915283203125,295.2461242675781,268.65073168592113,0.09013748121823335,471
hopper-medium-expert-v2,lfq_K512_zdim9,4,16,113.33039545266385,3668.1473585493773,267.7218322753906,294.3961181640625,272.7026905356304,0.03686045096008327,999
hopper-medium-expert-v2,lfq_K512_zdim9,4,17,79.49371089391113,2566.9079939699996,267.1293029785156,294.8036804199219,269.3362667412403,0.032021584770731505,672
hopper-medium-expert-v2,lfq_K512_zdim9,4,18,112.8516407974848,3652.5659421330215,270.95635986328125,293.953369140625,268.4947395668211,0.04105739208635797,999
hopper-medium-expert-v2,lfq_K512_zdim9,4,19,113.8104341127245,3683.770563833004,267.9387512207031,293.9994201660156,271.2216326599274,0.02642276187528812,999
hopper-medium-expert-v2,lfq_K512_zdim9,4,20,111.6633510773602,3613.8921939986844,255.39256286621094,294.9126892089844,269.08844178798034,0.043125437683155014,999
hopper-medium-expert-v2,lfq_K512_zdim9,5,1,54.246204401187825,1745.2096399547502,259.28961181640625,295.34051513671875,269.9414987142781,0.0849633598744347,462
hopper-medium-expert-v2,lfq_K512_zdim9,5,2,112.50420874429258,3641.2585147511354,258.7151794433594,294.0704040527344,269.31078440761627,0.03023424159523887,999
hopper-medium-expert-v2,lfq_K512_zdim9,5,3,67.35826285454934,2171.951062993265,261.44677734375,294.665283203125,270.5492539198065,0.05439889041136453,565
hopper-medium-expert-v2,lfq_K512_zdim9,5,4,113.02873457223093,3658.329587079788,262.103515625,294.93499755859375,270.9031400132534,0.052786955540797216,999
hopper-medium-expert-v2,lfq_K512_zdim9,5,5,112.05536502012579,3626.6505712116714,261.8497619628906,295.6307067871094,270.5078177287971,0.02097191879187159,999
hopper-medium-expert-v2,lfq_K512_zdim9,5,6,112.7555848924484,3649.4397332503895,260.249267578125,294.7616271972656,270.95644099893116,0.02542335665110071,956
hopper-medium-expert-v2,lfq_K512_zdim9,5,7,113.97627209224426,3689.167880785626,263.16064453125,294.3838806152344,271.88295495848286,0.03576576219291682,999
hopper-medium-expert-v2,lfq_K512_zdim9,5,8,111.3769113853956,3604.569807113477,261.2650451660156,294.41925048828125,268.4481860624132,0.026936159744646294,999
hopper-medium-expert-v2,lfq_K512_zdim9,5,9,113.53861791112429,3674.9241090152213,263.16912841796875,295.1924133300781,270.2064057563808,0.025137041885366807,999
hopper-medium-expert-v2,lfq_K512_zdim9,5,10,113.59097510901437,3676.6281118774255,260.595458984375,293.1617126464844,267.1947456781799,0.026814107353665576,999
hopper-medium-expert-v2,lfq_K512_zdim9,5,11,56.19875804648338,1808.7569101348072,258.8326110839844,293.2637634277344,268.2220843672783,0.07923518825131985,482
hopper-medium-expert-v2,lfq_K512_zdim9,5,12,112.49277138214747,3640.886277530337,262.7362060546875,293.7506408691406,270.6048563417845,0.028290778544290896,999
hopper-medium-expert-v2,lfq_K512_zdim9,5,13,113.20757247551543,3664.149995950928,260.32861328125,293.86627197265625,269.762872282456,0.03146891438899651,999
hopper-medium-expert-v2,lfq_K512_zdim9,5,14,112.29429221708642,3634.4266295930656,261.7676086425781,294.05712890625,267.9232420338678,0.03533430079336916,999
hopper-medium-expert-v2,lfq_K512_zdim9,5,15,110.93457702080502,3590.173715388015,263.5245056152344,294.7536315917969,268.31474152899216,0.022957152819022598,999
hopper-medium-expert-v2,lfq_K512_zdim9,5,16,76.35759031893137,2464.840682285302,258.4319152832031,292.05584716796875,268.94330092367596,0.051204374980633086,651
hopper-medium-expert-v2,lfq_K512_zdim9,5,17,114.21828804404963,3697.044464926766,263.7772216796875,296.2361755371094,270.7000930480548,0.04680531438807972,999
hopper-medium-expert-v2,lfq_K512_zdim9,5,18,112.11876701748682,3628.714035058601,262.8747863769531,294.2720947265625,270.9947574373254,0.035990194978255126,999
hopper-medium-expert-v2,lfq_K512_zdim9,5,19,111.18183221723532,3598.220814533708,260.7533264160156,294.0815124511719,269.6457630435427,0.03228140585722792,999
hopper-medium-expert-v2,lfq_K512_zdim9,5,20,114.53003480256581,3707.190488591168,260.6393127441406,294.7268371582031,271.60460938640983,0.0253375164181559,999
hopper-medium-expert-v2,lfq_K512_zdim9_wt,1,1,113.17474127874414,3663.08148091341,269.9107360839844,295.32489013671875,267.709669776446,0.025353597752936743,999
hopper-medium-expert-v2,lfq_K512_zdim9_wt,1,2,110.7317431841967,3583.5723415165908,270.5658874511719,295.48516845703125,267.1697902370658,0.01979614424192458,999
hopper-medium-expert-v2,lfq_K512_zdim9_wt,1,3,74.92242583261226,2418.1322163823643,262.9441833496094,296.25079345703125,269.8417177453622,0.04656643405061155,616
hopper-medium-expert-v2,lfq_K512_zdim9_wt,1,4,111.77648192840466,3617.574119345188,257.3050537109375,296.2696533203125,267.2382193746569,0.03756944778736775,999
hopper-medium-expert-v2,lfq_K512_zdim9_wt,1,5,112.41170823567398,3638.24801881565,270.5313415527344,296.41229248046875,269.55973201910575,0.024252333023755665,999
hopper-medium-expert-v2,lfq_K512_zdim9_wt,1,6,113.58832970914341,3676.5420154258686,270.2659912109375,294.7673645019531,269.92273212799114,0.017218412943900762,999
hopper-medium-expert-v2,lfq_K512_zdim9_wt,1,7,113.2938088766077,3666.9566219777057,270.35784912109375,294.51263427734375,268.27521391211195,0.026485015565326012,999
hopper-medium-expert-v2,lfq_K512_zdim9_wt,1,8,112.24790987348871,3632.9170826839245,256.8107604980469,295.3094177246094,270.03969912220674,0.023510729717867943,999
hopper-medium-expert-v2,lfq_K512_zdim9_wt,1,9,111.37538525859301,3604.520138213221,270.91961669921875,296.2827453613281,267.54298616729454,0.02210512730988826,999
hopper-medium-expert-v2,lfq_K512_zdim9_wt,1,10,112.29337768739481,3634.396865563001,264.9958190917969,295.0994567871094,268.4537056214675,0.0383354562090972,999
hopper-medium-expert-v2,lfq_K512_zdim9_wt,1,11,112.40278780914078,3637.9576970842118,269.802978515625,294.53369140625,270.28701166428124,0.018848477399867312,999
hopper-medium-expert-v2,lfq_K512_zdim9_wt,1,12,109.9253016826275,3557.326119750494,270.5706481933594,297.0790100097656,268.2296039440313,0.027609659316331883,999
hopper-medium-expert-v2,lfq_K512_zdim9_wt,1,13,94.6270921532918,3059.434829247863,270.77166748046875,297.1023864746094,267.8475544165674,0.029487473035211605,815
hopper-medium-expert-v2,lfq_K512_zdim9_wt,1,14,112.4774230278355,3640.3867542416265,270.34210205078125,296.632080078125,270.2365960351119,0.024756781289888095,999
hopper-medium-expert-v2,lfq_K512_zdim9_wt,1,15,55.72303246590933,1793.2740771416438,270.3176574707031,297.5437316894531,266.60152586485225,0.03819515359712866,477
hopper-medium-expert-v2,lfq_K512_zdim9_wt,1,16,113.18087415669116,3663.281079860573,264.87847900390625,295.55401611328125,268.8343139118789,0.025619113999320094,999
hopper-medium-expert-v2,lfq_K512_zdim9_wt,1,17,111.95068390526835,3623.2436486389565,269.47991943359375,294.60687255859375,267.88268788825013,0.028231863875697736,999
hopper-medium-expert-v2,lfq_K512_zdim9_wt,1,18,114.91047660778109,3719.5722422203467,263.6430969238281,293.73028564453125,270.56571814553394,0.029562033252500303,999
hopper-medium-expert-v2,lfq_K512_zdim9_wt,1,19,112.3973848563515,3637.7818540790795,270.6213073730469,295.8938293457031,266.08132114421954,0.020044753206745966,999
hopper-medium-expert-v2,lfq_K512_zdim9_wt,1,20,112.5459495310101,3642.616998835532,265.3989562988281,292.7394714355469,267.8335829399509,0.04947737495231081,999
hopper-medium-expert-v2,lfq_K512_zdim9_wt,2,1,111.27533747033067,3601.26401060467,249.9881591796875,292.2679138183594,272.64346425400015,0.03126989045880057,999
hopper-medium-expert-v2,lfq_K512_zdim9_wt,2,2,110.83559733572925,3586.952349969962,272.41583251953125,291.0047302246094,268.68598118876696,0.03581265020210727,999
hopper-medium-expert-v2,lfq_K512_zdim9_wt,2,3,110.71746823012893,3583.1077528149503,272.16748046875,291.4963684082031,270.85007111038004,0.03785890380234048,999
hopper-medium-expert-v2,lfq_K512_zdim9_wt,2,4,112.07481689341488,3627.283646492542,249.231689453125,289.200927734375,268.7614518909,0.03537740954061907,999
hopper-medium-expert-v2,lfq_K512_zdim9_wt,2,5,111.19951164429118,3598.796204270351,262.5193786621094,290.4769287109375,268.82519226930185,0.03415051872014203,999
hopper-medium-expert-v2,lfq_K512_zdim9_wt,2,6,111.15885462331237,3597.4729921255366,272.0148010253906,292.2378234863281,268.25642258404855,0.03912921078019467,999
hopper-medium-expert-v2,lfq_K512_zdim9_wt,2,7,56.686288637121194,1824.6239457161084,262.7156982421875,291.1555480957031,229.14449954271655,0.024797811115109796,567
hopper-medium-expert-v2,lfq_K512_zdim9_wt,2,8,44.95648821867222,1442.869109865494,249.86239624023438,290.1363220214844,232.38100036928253,0.02215428396977985,447
hopper-medium-expert-v2,lfq_K512_zdim9_wt,2,9,110.63620348476168,3580.4629329184986,272.40185546875,291.9498291015625,266.74107676210207,0.041432750700835255,999
hopper-medium-expert-v2,lfq_K512_zdim9_wt,2,10,105.88773717387517,3425.9206634521306,271.64996337890625,291.3191223144531,229.17236304366446,0.024168994634069112,999
hopper-medium-expert-v2,lfq_K512_zdim9_wt,2,11,111.176189514205,3598.0371686836306,247.69627380371094,290.8109130859375,268.0242090577006,0.043531126010683346,999
hopper-medium-expert-v2,lfq_K512_zdim9_wt,2,12,111.8614509227325,3620.3394967024187,271.5628662109375,291.9620666503906,271.161782513657,0.03820526510351089,999
hopper-medium-expert-v2,lfq_K512_zdim9_wt,2,13,110.95859613704494,3590.955434893064,252.48431396484375,289.1839294433594,268.58148463123587,0.034411581463474575,999
hopper-medium-expert-v2,lfq_K512_zdim9_wt,2,14,110.73094853662941,3583.546479136944,272.28631591796875,292.67449951171875,269.48919929134803,0.03577398587475392,999
hopper-medium-expert-v2,lfq_K512_zdim9_wt,2,15,111.09878317010127,3595.5179232461173,272.1735534667969,291.66656494140625,267.6143103377246,0.043154624151818616,999
hopper-medium-expert-v2,lfq_K512_zdim9_wt,2,16,112.33803754819922,3635.850353024193,252.34263610839844,290.88812255859375,268.3517934581057,0.019882917702570748,999
hopper-medium-expert-v2,lfq_K512_zdim9_wt,2,17,111.88019339008694,3620.9494838542105,272.5809020996094,291.52960205078125,270.52616834934673,0.03241909676315092,999
hopper-medium-expert-v2,lfq_K512_zdim9_wt,2,18,111.23707282621037,3600.018660094523,262.30706787109375,290.84063720703125,267.88105997591884,0.04290681987579126,999
hopper-medium-expert-v2,lfq_K512_zdim9_wt,2,19,111.42833341146152,3606.2433741324885,262.3982849121094,291.4118957519531,269.665601748269,0.06253823137610463,999
hopper-medium-expert-v2,lfq_K512_zdim9_wt,2,20,112.21130391273866,3631.7257152233738,262.07159423828125,291.81243896484375,268.45933075333886,0.25238926166989073,999
hopper-medium-expert-v2,lfq_K512_zdim9_wt,3,1,112.56209388084851,3643.1424283741953,267.5151062011719,295.41656494140625,270.1958775738203,0.026394375237155238,999
hopper-medium-expert-v2,lfq_K512_zdim9_wt,3,2,112.53011922879381,3642.1017902038034,265.0988464355469,295.2264404296875,269.51535564728437,0.2387799538144171,999
hopper-medium-expert-v2,lfq_K512_zdim9_wt,3,3,112.33397230943471,3635.7180468892316,267.3697509765625,294.6016540527344,267.92510900131293,0.1705351683594036,999
hopper-medium-expert-v2,lfq_K512_zdim9_wt,3,4,112.14993611185642,3629.728455771673,268.259765625,295.6407775878906,268.8858000411875,0.17988696318406125,999
hopper-medium-expert-v2,lfq_K512_zdim9_wt,3,5,112.34274133099598,3636.0034410363837,269.7003479003906,295.9670715332031,269.25540443934614,0.0265582649038936,999
hopper-medium-expert-v2,lfq_K512_zdim9_wt,3,6,112.4311448901361,3638.880598788792,268.4447021484375,295.23089599609375,270.15170207826515,0.021849067845371595,999
hopper-medium-expert-v2,lfq_K512_zdim9_wt,3,7,111.99495408756634,3624.6844537314,267.08172607421875,293.96563720703125,268.1368389517137,0.0279382933110438,999
hopper-medium-expert-v2,lfq_K512_zdim9_wt,3,8,112.02796174695531,3625.758711872402,265.46343994140625,295.1855773925781,268.48837098980465,0.04421626344005728,999
hopper-medium-expert-v2,lfq_K512_zdim9_wt,3,9,112.92001436918764,3654.7912094616017,263.6675720214844,295.3141174316406,269.5977572658122,0.03613923997371731,999
hopper-medium-expert-v2,lfq_K512_zdim9_wt,3,10,112.43622977233052,3639.046089956434,257.94464111328125,296.33465576171875,270.0093336363524,0.026195536523337126,999
hopper-medium-expert-v2,lfq_K512_zdim9_wt,3,11,112.56956416379128,3643.3855541339567,264.0306091308594,296.4114990234375,269.2921154652081,0.1403652883540986,999
hopper-medium-expert-v2,lfq_K512_zdim9_wt,3,12,113.63306398829644,3677.9979248860245,269.45489501953125,296.1619567871094,270.59567041677485,0.08660758500468686,999
hopper-medium-expert-v2,lfq_K512_zdim9_wt,3,13,112.41992718393601,3638.5155104295477,259.52191162109375,296.0138244628906,265.9602620857572,0.0559071373535854,999
hopper-medium-expert-v2,lfq_K512_zdim9_wt,3,14,112.26781576831759,3633.5649344240874,264.2338562011719,296.30572509765625,268.86921381833383,0.15309177546125266,999
hopper-medium-expert-v2,lfq_K512_zdim9_wt,3,15,112.64268688276215,3645.7653858942454,267.2900695800781,295.86474609375,269.5365318296153,0.03706627270657694,999
hopper-medium-expert-v2,lfq_K512_zdim9_wt,3,16,112.12213411201925,3628.8236195847367,267.4580078125,293.63836669921875,267.80182646055823,0.0358428363962836,999
hopper-medium-expert-v2,lfq_K512_zdim9_wt,3,17,112.44822752197936,3639.4365653937284,264.9040222167969,295.5025329589844,269.60950218402974,0.029177060537733817,999
hopper-medium-expert-v2,lfq_K512_zdim9_wt,3,18,112.42673326834367,3638.7370193677343,266.166259765625,295.8463134765625,268.94058577958305,0.05812110220266154,999
hopper-medium-expert-v2,lfq_K512_zdim9_wt,3,19,112.22807283378351,3632.271471883547,267.3888244628906,295.4241638183594,268.7198722008976,0.04010320496324233,999
hopper-medium-expert-v2,lfq_K512_zdim9_wt,3,20,112.01069655597288,3625.1968037482825,268.51971435546875,295.32904052734375,269.56173581547,0.022529626617933157,999
hopper-medium-expert-v2,lfq_K512_zdim9_wt,4,1,111.28110521196162,3601.4517259264144,269.6977844238281,294.1497497558594,267.1964007342434,0.0449685572541452,999
hopper-medium-expert-v2,lfq_K512_zdim9_wt,4,2,111.8863981789385,3621.151423193757,269.2185363769531,293.0792236328125,267.31836374461164,0.048002798124660774,999
hopper-medium-expert-v2,lfq_K512_zdim9_wt,4,3,53.67840648985667,1726.730246384198,270.2313537597656,294.75390625,268.9880093821358,0.056270165515804604,457
hopper-medium-expert-v2,lfq_K512_zdim9_wt,4,4,57.59092885676724,1854.0661157646,269.1943664550781,294.1886901855469,269.3221665967168,0.06087617589185881,489
hopper-medium-expert-v2,lfq_K512_zdim9_wt,4,5,114.30972082261901,3700.0202108157764,246.18560791015625,294.2462158203125,271.86879450201616,0.039285529245267924,999
hopper-medium-expert-v2,lfq_K512_zdim9_wt,4,6,112.01984039287755,3625.4943965317966,268.4989929199219,292.8767395019531,269.1264661276969,0.04931496513627167,999
hopper-medium-expert-v2,lfq_K512_zdim9_wt,4,7,112.10911752195302,3628.3999852493857,270.35247802734375,294.0962219238281,269.5762947391407,0.03231939115669325,999
hopper-medium-expert-v2,lfq_K512_zdim9_wt,4,8,111.6513353552679,3613.5011336352227,268.05072021484375,293.6455383300781,270.7710196819969,0.04195448111510478,999
hopper-medium-expert-v2,lfq_K512_zdim9_wt,4,9,112.16785011569183,3630.311479979217,268.04278564453125,293.3538818359375,266.8611456112735,0.03898747054644649,999
hopper-medium-expert-v2,lfq_K512_zdim9_wt,4,10,112.5344403540874,3642.2424243508726,270.36602783203125,293.3165283203125,270.01445127015273,0.0207333131713308,999
hopper-medium-expert-v2,lfq_K512_zdim9_wt,4,11,112.62763176210393,3645.2754061068185,270.00164794921875,294.4061584472656,266.61240613615433,0.04648718297810872,999
hopper-medium-expert-v2,lfq_K512_zdim9_wt,4,12,111.30122257358856,3602.106460006422,269.94476318359375,293.99969482421875,268.92738238952916,0.028688915702851467,999
hopper-medium-expert-v2,lfq_K512_zdim9_wt,4,13,112.09851581422512,3628.0549450058165,267.90423583984375,293.5777587890625,269.94550782836495,0.03362702873898272,999
hopper-medium-expert-v2,lfq_K512_zdim9_wt,4,14,112.10727178597719,3628.339914437493,268.3288269042969,294.8213806152344,269.2105886779838,0.056741339029580916,999
hopper-medium-expert-v2,lfq_K512_zdim9_wt,4,15,112.3911597077974,3637.5792521182934,269.240966796875,294.15924072265625,270.5502368168115,0.04702529346849088,999
hopper-medium-expert-v2,lfq_K512_zdim9_wt,4,16,115.92918814598919,3752.726945810707,267.55548095703125,295.59613037109375,270.4482456626367,0.09496540447980857,999
hopper-medium-expert-v2,lfq_K512_zdim9_wt,4,17,73.02126863336746,2356.257680701229,270.56866455078125,295.3282470703125,270.8841354345532,0.30108233280392077,610
hopper-medium-expert-v2,lfq_K512_zdim9_wt,4,18,112.66911759914797,3646.6255926697513,269.2127990722656,293.7685852050781,269.44569504055124,0.03913323534013841,999
hopper-medium-expert-v2,lfq_K512_zdim9_wt,4,19,111.97941279217993,3624.178651035915,269.3461608886719,293.413330078125,269.0818256579778,0.03665401847084945,999
hopper-medium-expert-v2,lfq_K512_zdim9_wt,4,20,113.22863455980443,3664.835476713054,269.3972473144531,294.0409240722656,268.91157298727705,0.0403823450901918,999
hopper-medium-expert-v2,lfq_K512_zdim9_wt,5,1,115.06057916391066,3724.457438441237,260.8134765625,295.0910949707031,272.2364989951592,0.03746708976607713,999
hopper-medium-expert-v2,lfq_K512_zdim9_wt,5,2,112.08381329776157,3627.576440976855,262.77728271484375,294.235595703125,269.964036284283,0.10911639794169374,999
hopper-medium-expert-v2,lfq_K512_zdim9_wt,5,3,113.25005148168201,3665.532505921065,261.14886474609375,294.2295837402344,270.8761130567131,0.034491137578333976,999
hopper-medium-expert-v2,lfq_K512_zdim9_wt,5,4,113.66726716489846,3679.1110919991443,260.6292724609375,294.6849060058594,271.1889271264281,0.01975384947729535,999
hopper-medium-expert-v2,lfq_K512_zdim9_wt,5,5,113.19971575079812,3663.8942931641986,259.8924560546875,295.08416748046875,271.1333586663962,0.0399585553207513,999
hopper-medium-expert-v2,lfq_K512_zdim9_wt,5,6,113.67464742295412,3679.351287833861,259.77703857421875,293.638916015625,269.95054830483633,0.02800037321256504,999
hopper-medium-expert-v2,lfq_K512_zdim9_wt,5,7,83.76531278685646,2705.9303661576537,262.59918212890625,293.41229248046875,269.79580292896037,0.03775670217281284,703
hopper-medium-expert-v2,lfq_K512_zdim9_wt,5,8,113.34896764351043,3668.7518039291017,261.6333923339844,293.60882568359375,269.6378067500731,0.025510002781728908,999
hopper-medium-expert-v2,lfq_K512_zdim9_wt,5,9,65.65912494407566,2116.651391135233,263.13189697265625,294.12835693359375,270.38287359891456,0.10441561564402346,554
hopper-medium-expert-v2,lfq_K512_zdim9_wt,5,10,114.22854148701359,3697.3781706417794,262.9861755371094,293.2998046875,270.1295394799576,0.027955906346572815,999
hopper-medium-expert-v2,lfq_K512_zdim9_wt,5,11,112.25823635970771,3633.2531656444876,262.041748046875,293.5889587402344,267.96378242960816,0.029888366822197792,999
hopper-medium-expert-v2,lfq_K512_zdim9_wt,5,12,114.17955656540732,3695.7839209495564,258.2325134277344,292.756103515625,270.42843166467776,0.04411802436367588,999
hopper-medium-expert-v2,lfq_K512_zdim9_wt,5,13,110.8937116369328,3588.8437219221773,260.11676025390625,294.40167236328125,268.159000672218,0.03160935709962109,999
hopper-medium-expert-v2,lfq_K512_zdim9_wt,5,14,112.86429791741011,3652.9778772527216,262.973388671875,293.7135314941406,268.9724578454539,0.022456747202958913,999
hopper-medium-expert-v2,lfq_K512_zdim9_wt,5,15,112.26931001382164,3633.6135657244304,263.9453125,295.15045166015625,269.1941537524776,0.02210563602164814,999
hopper-medium-expert-v2,lfq_K512_zdim9_wt,5,16,111.20109414847086,3598.8477080131083,258.7439270019531,293.8880310058594,269.6261798669327,0.044327836302060754,999
hopper-medium-expert-v2,lfq_K512_zdim9_wt,5,17,114.77412369681605,3715.134538143018,262.98028564453125,294.05084228515625,270.8221538527493,0.0213117678689172,999
hopper-medium-expert-v2,lfq_K512_zdim9_wt,5,18,113.02151049613744,3658.0944742999573,262.08917236328125,293.5257568359375,270.3028483875098,0.020795134132922912,999
hopper-medium-expert-v2,lfq_K512_zdim9_wt,5,19,111.70334188764681,3615.1937238348173,258.7953796386719,293.9890441894531,269.6637623010134,0.028830973594601003,999
hopper-medium-expert-v2,lfq_K512_zdim9_wt,5,20,111.53996728078465,3609.876579126479,263.2764587402344,294.9904479980469,270.0077565329921,0.028319928265746835,999
hopper-medium-replay-v2,baseline,1,1,99.98108353135555,3233.684349850414,205.74884033203125,276.8232116699219,252.52095031683066,0.05758478489720645,999
hopper-medium-replay-v2,baseline,1,2,98.82710016087144,3196.1271266703325,207.83047485351562,280.94677734375,251.84317986786516,0.04330840494196644,999
hopper-medium-replay-v2,baseline,1,3,98.64095063769433,3190.0687558431205,205.79031372070312,270.2733459472656,248.74891409877938,0.04940633433573047,999
hopper-medium-replay-v2,baseline,1,4,98.468026822196,3184.4408252351627,214.42977905273438,272.4847106933594,248.7777946839061,0.06495152854851456,999
hopper-medium-replay-v2,baseline,1,5,97.52048175537811,3153.602285913114,204.82940673828125,273.4454345703125,250.5681015827337,0.050770562220600966,999
hopper-medium-replay-v2,baseline,1,6,98.00210196034476,3169.2769637192428,213.994384765625,279.45404052734375,250.03473630867515,0.08104964303606077,999
hopper-medium-replay-v2,baseline,1,7,99.03143012558634,3202.77719311276,213.04469299316406,273.417236328125,250.0390274396119,0.05907289916804525,999
hopper-medium-replay-v2,baseline,1,8,97.19994198891033,3143.1700874471417,211.5157928466797,280.3952941894531,246.10280566211,0.034448451271111104,999
hopper-medium-replay-v2,baseline,1,9,98.47036302603831,3184.516858678403,205.4993896484375,282.34326171875,245.9661135889535,0.0679995916201724,999
hopper-medium-replay-v2,baseline,1,10,98.40023618660976,3182.2345299839894,213.3057403564453,272.22369384765625,247.90955342443348,0.10625006465114689,999
hopper-medium-replay-v2,baseline,1,11,97.75763936501735,3161.320751795633,204.00827026367188,272.42584228515625,251.5002515287741,0.09354837857788482,999
hopper-medium-replay-v2,baseline,1,12,100.02474144416107,3235.1052281895236,213.63937377929688,279.70001220703125,251.06020627885582,0.10422119523119351,999
hopper-medium-replay-v2,baseline,1,13,97.88168401071233,3165.357874480257,214.06216430664062,273.80389404296875,249.6436911455123,0.07791342911429243,999
hopper-medium-replay-v2,baseline,1,14,97.90057752597836,3165.972777595546,212.21377563476562,271.3062744140625,244.41189423735295,0.10315581664317551,999
hopper-medium-replay-v2,baseline,1,15,99.42564103924265,3215.607072331906,215.74072265625,272.25634765625,252.7898796634979,0.08502747504211505,999
hopper-medium-replay-v2,baseline,1,16,97.8160437350204,3163.2215642466617,212.42041015625,271.9618225097656,245.03827287300552,0.049604080111927774,999
hopper-medium-replay-v2,baseline,1,17,99.28126404569116,3210.9082186849873,206.2235565185547,275.11785888671875,249.84516896724153,0.07444437248821321,999
hopper-medium-replay-v2,baseline,1,18,97.97656970543723,3168.4459980221804,204.911376953125,273.0338134765625,244.9466498228594,0.0505025843462733,999
hopper-medium-replay-v2,baseline,1,19,100.27174717619172,3243.1442083359557,205.13401794433594,283.90447998046875,250.3272181064083,0.052609133927390805,999
hopper-medium-replay-v2,baseline,1,20,98.24279673833828,3177.110549303401,209.13595581054688,279.21392822265625,246.78935830376767,0.11635937554337263,999
hopper-medium-replay-v2,baseline,2,1,95.65838861721718,3092.999118345223,218.94921875,270.9261474609375,241.5145822151017,0.04710420364058459,999
hopper-medium-replay-v2,baseline,2,2,98.46444782290914,3184.324344115576,221.37200927734375,270.6099853515625,246.69318580619728,0.0315736803199578,999
hopper-medium-replay-v2,baseline,2,3,97.62462850512219,3156.9918171868426,220.18592834472656,267.2076721191406,245.59663550263187,0.03033463813748011,999
hopper-medium-replay-v2,baseline,2,4,97.73737415468241,3160.661205872522,216.48602294921875,268.3670959472656,248.2412888483608,0.10360945620285718,999
hopper-medium-replay-v2,baseline,2,5,96.50545436669393,3120.5674856328337,221.943603515625,267.659423828125,243.65446964602822,0.11146046043362534,999
hopper-medium-replay-v2,baseline,2,6,96.98708274019091,3136.2424292896885,223.25,267.2821350097656,243.4071602624451,0.08364056838640264,999
hopper-medium-replay-v2,baseline,2,7,95.86924457212889,3099.861577857223,222.45950317382812,269.80084228515625,238.76496831819495,0.09623799370977766,999
hopper-medium-replay-v2,baseline,2,8,96.38511871039644,3116.651074689936,213.08834838867188,269.6260986328125,243.15402855148824,0.050426942615660886,999
hopper-medium-replay-v2,baseline,2,9,96.7377728226795,3128.128457760744,222.77635192871094,272.07330322265625,241.95513761226152,0.06675592982469301,999
hopper-medium-replay-v2,baseline,2,10,99.09172580964655,3204.7395597472937,222.23159790039062,270.3929443359375,247.23404497019493,0.06998642628443216,999
hopper-medium-replay-v2,baseline,2,11,94.48219944497133,3054.7191912909007,221.67816162109375,270.85400390625,246.4816710654966,0.037807665372534695,999
hopper-medium-replay-v2,baseline,2,12,97.21485857595266,3143.6555585578726,223.70904541015625,270.4899597167969,243.52563565181066,0.058078181701052105,999
hopper-medium-replay-v2,baseline,2,13,98.47942973376932,3184.8119412371916,219.54330444335938,269.5530700683594,244.5501893949547,0.11943961962139464,999
hopper-medium-replay-v2,baseline,2,14,96.05295837865997,3105.8406765250447,219.62973022460938,269.9173889160156,245.61130448029272,0.07182848907357971,999
hopper-medium-replay-v2,baseline,2,15,97.7701327416488,3161.727357771439,222.71966552734375,269.2060852050781,247.50047076110548,0.07691518527142537,999
hopper-medium-replay-v2,baseline,2,16,96.83288454946542,3131.2239376795255,223.74110412597656,270.9505310058594,243.18558550198873,0.048140777761696986,999
hopper-medium-replay-v2,baseline,2,17,97.9577367783367,3167.8330667925457,224.7652587890625,269.25634765625,246.64311501766113,0.055703790472415915,999
hopper-medium-replay-v2,baseline,2,18,95.0745333460299,3073.9971263878792,223.21005249023438,269.1905822753906,237.887525629698,0.06546805591167158,999
hopper-medium-replay-v2,baseline,2,19,98.18503725559613,3175.2307251745638,212.51412963867188,268.3133544921875,244.6923485017814,0.10106178615851164,999
hopper-medium-replay-v2,baseline,2,20,96.89182209714038,3133.1421027834012,222.8489990234375,272.5062255859375,245.63446631481548,0.03172895195201212,999
hopper-medium-replay-v2,baseline,3,1,98.02797385441477,3170.1189832184245,213.8025665283203,274.5898132324219,251.15103261643026,0.031750573246091936,999
hopper-medium-replay-v2,baseline,3,2,99.63116905843019,3222.2961303233983,211.56008911132812,272.0675048828125,252.81500472252196,0.06784109091045275,999
